и,35804.36666666666
в,31386.283333333333
не,18032.283333333336
на,15873.183333333332
он,14369.6
что,12790.116666666667
я,12684.4
быть,12277.000000000002
с,11317.5
а,8258.86666666667
весь,7477.849999999999
она,6817.5
как,6776.9
то,6433.800000000001
это,6174.5
по,6002.599999999998
они,5926
этот,5414
к,5389
но,5383.6
мы,4704.8
из,4502.3
у,4311.7
который,4209
за,4049.1
свой,3862.6
год,3737.2
от,3673
о,3487.9333333333316
так,3456.7
для,3229.3
же,3222
ты,3171.2
мочь,3134.1000000000004
тот,2980.2166666666662
вы,2906.4
один,2781.2000000000003
человек,2723
такой,2709.9500000000003
только,2510.45
еще,2409.4
сказать,2397.0499999999997
или,2345
бы,2322.4
себя,2304.1000000000004
уже,2179.2
когда,2112.2000000000003
до,2061.9
время,2015.7
если,1998.1
сам,1986.3
становиться,1912.8999999999999
другой,1901.1499999999999
вот,1816.5
говорить,1813.6999999999998
наш,1733.85
знать,1723
мой,1722.85
да,1613.2499999999998
кто,1597.9500000000003
какой,1595.45
при,1553.1
чтобы,1479.7
нет,1479.2500000000002
даже,1440.4
дело,1412.1
первый,1404.75
ни,1403.7
жизнь,1389.8
давать,1357.95
очень,1290.05
два,1285.1
день,1258.7
во,1257.8
новый,1255.65
где,1217.7
раз,1202.8
рука,1200.9499999999998
там,1182.25
под,1169.8000000000002
со,1155.8999999999999
понимать,1149.7
ну,1133.5000000000002
можно,1125.9
ли,1099.4
после,1092
работа,1058.3
без,1018.8
самый,1008.8000000000001
потом,1006.1
надо,1006
слово,1000.4
хотеть,992.1999999999999
большой,977.6
должный,961.8000000000001
идти,957.7
россия,952.2
хороший,935.6500000000001
дом,935.5500000000001
место,927.5
ничто,921
иметь,906.7
сейчас,897.3
более,888.1500000000001
тут,887.95
лицо,878.3
каждый,875.9
друг,874.2
теперь,871.8
глаз,857.6
тоже,841.5
тогда,839.4
видеть,836.75
оставаться,810.0999999999999
вопрос,805.8
через,805.4
здесь,796.8
спрашивать,782.2
потому,771.25
начинать,769.3
сторона,768.3
думать,755.5
получать,745.9000000000001
сделать,743.5
просто,743.15
приходить,742.9
жить,734.6
страна,725.7
чем,721.1
об,718.6
мир,714.7
последний,713.1
несколько,711.9000000000001
ведь,711.8
случай,711.4000000000001
голова,709.4
делать,702.5
оказываться,687
выходить,684.1
смотреть,668.3500000000001
конечно,668.0999999999999
ребенок,659.15
хорошо,654.9
высокий,646.1
сила,645.8
российский,644.8000000000001
москва,636.4
хотя,635.8
конец,634.7
больше,634
перед,627.2
вид,620.1
система,619.95
всегда,611.9
работать,611.2
между,607.5
русский,606.4000000000001
отвечать,602.8
являться,602.6999999999999
принимать,601.3
второй,597.85
три,596.7
пойти,588.15
часть,585.4
много,582.6000000000001
пока,582.5
почему,574.85
город,574.05
проходить,573.8
также,571.3
никто,562.2
отношение,557.4
лишь,555.1
именно,552.3
ваш,549.3
сидеть,538.9
над,537.3
женщина,533.3
взять,525.8
однако,522.8000000000001
общий,520
уходить,513.7
находить,513.6
деньги,512.4
любить,509.5
решать,506.2
вдруг,503.2
стоить,501.9
почти,501.7
называть,498.5
земля,494.4
машина,491.29999999999995
сразу,486
отец,485.3
вода,484.8
представлять,475.7
проблема,474.9
происходить,472.7
час,469.75
право,469
сегодня,464
считать,463.7
совсем,461.9
приходиться,460
нога,459.55
рассказывать,459.4
главный,456.70000000000005
решение,453.4
казаться,453.2
увидеть,452.9
уж,452.2
дверь,450.8
писать,449.90000000000003
образ,445.9
история,443.9
некоторый,440.2
вообще,435.90000000000003
власть,435.6
пора,434.6
закон,433.4
показывать,432.7
бог,430.29999999999995
правда,428.95
война,425.9
стоять,425.3
голос,424.5
многий,422.7
поэтому,422.3
маленький,419.8
тысяча,416
вместе,414.3
книга,413.9
появляться,413
любой,409.2
возможность,407.5
имя,403.5
результат,403.1
ночь,402.8
стол,402.5
никогда,401.8
находиться,401.5
молодой,400.7
область,400.2
куда,399.94999999999993
например,398
про,397.90000000000003
полный,396.80000000000007
основной,395.6
статья,395
оно,394.7
компания,394.09999999999997
число,393.5
государственный,393.45
проводить,391.5
настоящий,391.05
важный,387.8
народ,385.6
никакой,385.34999999999997
советский,382.9
старый,381.25
всякий,377.24999999999994
жена,376.8
группа,373.7
мало,373.6000000000001
душа,372.90000000000003
процесс,372.7
развитие,372.6
суд,371.1
условие,368.1
свет,367.9
твой,367.75
входить,364.9
разный,364.40000000000003
средство,363.9
помнить,363.1
начало,361.4
ждать,360.2
создавать,360
путь,357.3
позволять,353.9
нужно,353.7
помогать,353.3
белый,352.3
черный,352.2
нужный,351.9
иной,350.85
опять,350.05
уровень,348.5
форма,347.8
предлагать,347.1
связь,346.1
кроме,345
минута,344.2
будто,342.3
собственный,338.3
улица,337.8
написать,336.2
вечер,335.4
близкий,334.70000000000005
военный,334.5
снова,334.4
мать,334.2166666666667
замечать,333.3
качество,331.7
мысль,331.6
сколько,330.79999999999995
дорога,330.1
действие,329.3
месяц,328
государство,326.4
узнавать,326.3
язык,324.9
любовь,323.9
взгляд,323.8
мама,322.6
приезжать,322.1
играть,321.3
президент,319.29999999999995
лежать,319
век,318.9
далекий,318.3
нельзя,317.7
школа,317.5
подумать,315.6
цель,315.5
среди,314.9
общество,314.7
посмотреть,314.4
деятельность,313.5
начинаться,312.5
приводить,312.5
организация,312.4
составлять,311.70000000000005
вернуться,311.2
порядок,310.90000000000003
комната,310.7
следующий,309.59999999999997
подходить,306.9
момент,306.8
читать,305.79999999999995
театр,305.7
следовать,305.1
письмо,304.3
подобный,302.3
утро,301.3
открывать,300.5
особенно,300.3
помощь,300.1
ситуация,298.8
роль,297.9
существовать,297.5
бывать,297.3
вызывать,297.3
ходить,296.6
рубль,296.4
великий,295.3
смысл,294.6
состояние,294.4
заниматься,293.5
третий,293.25
квартира,293.04999999999995
оставлять,291.9
рядом,291.8
забывать,291.4
хоть,291.3
назад,291.05
простой,290.6
равный,289.7
продолжать,289.4
вести,289.3
орган,288.4
живой,287.35
собираться,287.1
внимание,286.4
тело,285.9
труд,285.9
хотеться,285.3
сын,285.1
мера,284.3
пять,284.3
смерть,284.1
известный,283.6
рынок,283.5
программа,282.6
задача,282.4
поставлять,282.2
предприятие,281.6
полагать,281.6
окно,280.8
совершенно,280.3
чуть,279.5
давно,278.65000000000003
разговор,278.3
политический,278.15000000000003
правительство,277.7
семья,276.6
получаться,276.3
значит,276.09999999999997
производство,275.6
огромный,273.1
возникать,272
крупный,271.5
информация,269.2
действительно,268.6
центр,268.34999999999997
положение,268.2
бояться,266.5
наконец,266.25
слышать,263.6
ответ,263.3
муж,263
автор,262.1
снимать,261.8
стена,261
интерес,260.6
федерация,258.9
правило,258.8
часто,258.50000000000006
быстро,258.49999999999994
оба,258.1
садиться,257.6
московский,257.6
управление,256.5
смочь,256.1
нибудь,256.05
долго,255.99999999999997
против,255.2
зачем,254.95
умирать,253.7
объяснять,253.5
мужчина,253.2
прямо,252.85000000000002
либо,252.39999999999998
попадать,251.79999999999998
идея,250.8
готовый,250.5
партия,250.4
иногда,249.8
использовать,249.6
пытаться,249.4
чувствовать,246.9
красный,246.45
счет,245.8
движение,245.79999999999998
совет,245.5
сердце,245.1
удаваться,243.39999999999998
пусть,243.2
плохой,242.99999999999997
вещь,242.5
материал,242.4
чувство,242.2
неделя,242.2
затем,241.3
вставать,241.2
слушать,240.55
глава,240.2
ко,239.89999999999998
словно,239.1
наука,239
ряд,238
александр,237.8
газета,237.5
современный,237.2
причина,237.2
плечо,236.4
план,236.35000000000002
подымать,236.3
цена,236.1
успевать,235.60000000000002
сильный,234.7
случаться,234.4
прежде,234.4
речь,234.2
четыре,232.7
брать,232.60000000000002
точка,232.2
основа,231
товарищ,230.6
политика,230.4
устанавливать,230.4
улыбаться,230.3
культура,230.2
слишком,230.1
вполне,229.8
около,229.79999999999998
далее,229.6
банк,229
данные,229
спать,228.8
социальный,228.79999999999998
мнение,228.4
занимать,228.3
вокруг,227.10000000000002
экономический,227.1
документ,226.8
скорый,226.7
институт,226.5
ход,226.5
проект,226.4
ранний,225.7
особый,225.35000000000002
встреча,224.9
служба,223.79999999999998
директор,222.79999999999998
легкий,222.79999999999998
бросать,222.7
целый,222.5
точно,221.79999999999998
впрочем,220.7
наверное,220.2
срок,219.7
палец,219.1
опыт,218.8
определять,218.60000000000002
андрей,217.2
убивать,216.5
просить,216.4
внутренний,216.1
вспомнить,215.5
знакомый,215.29999999999998
судьба,213.9
пить,213.4
девушка,213.3
поскольку,212.8
относиться,212.79999999999998
очередь,212.5
зал,212.40000000000003
подниматься,212.1
лес,212
правый,211.70000000000002
рост,211.43333333333334
отмечать,210.3
отдавать,210.10000000000002
состав,209.8
сергей,209.5
член,209.5
искать,209.3
федеральный,208.9
выступать,207.8
единственный,207.25
обращаться,207.2
средний,206.9
приносить,206.8
количество,206.7
различный,206.6
похожий,206.5
событие,206.5
объект,206.4
создание,206.1
пол,205.20000000000002
значение,205.1
достаточно,204.7
период,204.2
шаг,203.8
необходимый,203.7
брат,203.2
рабочий,203.1
вроде,202.89999999999998
искусство,202.6
структура,202.5
пример,201.2
номер,201.2
тип,200.65
исследование,200.5
глядеть,199.85000000000002
сей,199.4
гражданин,199.4
человеческий,199.3
международный,199.04999999999998
игра,199
метод,198.9
начальник,198.9
ехать,198.2
туда,198.2
тема,198.1
принцип,197.9
дорогой,197.7
десять,197.4
верить,197.1
фильм,196.8
небольшой,196.6
держать,196.5
менее,195.65
требовать,195.3
встречаться,194.89999999999998
сообщать,194.10000000000002
край,194
связывать,193.7
местный,193.3
сша,192.9
гость,192.7
купить,192.7
воздух,192.2
черт,191.95
бывший,191.5
останавливаться,191.4
встречать,190.9
сложный,190.7
характер,190.7
борьба,190.5
использование,190.3
кстати,190.3
иван,190.1
американский,189.95
рф,189.4
размер,189.3
образование,188.9
поле,188.49999999999997
класс,188.20000000000002
владимир,188
мальчик,188
кровь,187.8
район,187.8
небо,187.6
армия,186.4
малый,186.39999999999998
тяжелый,186.3
представитель,185.7
широкий,185.6
участие,185.6
заявлять,185.2
девочка,185.1
герой,184.85
сначала,184.6
выполнять,184
картина,183.9
спина,183.7
доллар,183.1
территория,182.9
главное,182.7
касаться,182.5
мировой,182.3
все,182.25
довольно,181.95
ж,181.20000000000002
короткий,181.1
немного,180.70000000000002
изменение,179.8
возможный,179.7
течение,179.6
красивый,179.29999999999998
направление,179.2
рисунок,179.2
церковь,178.6
отдельный,177.5
сцена,177.2
передавать,177.1
музыка,176.9
собирать,176.7
обеспечивать,176.60000000000002
население,176.5
интересный,176.20000000000002
большинство,176.1
двадцать,175.8
дух,175.8
соглашаться,175.5
общественный,175.25
серьезный,175.25
свобода,174.9
личный,174.79999999999998
добрый,174.64999999999998
память,174.5
причем,174.4
длинный,174.4
команда,174.2
национальный,174.15
союз,173.9
выбирать,173.10000000000002
врач,173.1
договор,172.8
стараться,172.8
уметь,172.5
больной,172.20000000000002
дерево,171.9
напоминать,171.4
факт,171.3
далеко,171.09999999999997
род,171
хозяин,170.6
иначе,170.39999999999998
однажды,170.2
низкий,170.1
природа,169.9
роман,169.89999999999998
страшный,169.7
домой,169.6
прошлый,169
скоро,168.8
телефон,168.70000000000002
стих,168.2
уезжать,168.10000000000002
угол,168.1
чтоб,168
позиция,167.6
разве,167.4
наиболее,167.2
отказываться,167
двор,166.9
обычно,166.7
сталин,166.7
самолет,166.35
писатель,166.3
объем,165.8
откуда,165.35
солнце,165.2
вера,165.1
фирма,164.8
берег,164.7
спектакль,164.7
завод,164.6
рассматривать,164.5
способ,164.2
николай,164.2
министр,163.95000000000002
чистый,163.9
детский,163.60000000000002
цвет,163.6
трудно,163.3
чужой,162.6
руководитель,162
журнал,162
специалист,161.9
